Country,Year,Total GHG Emissions Excluding Land-Use Change and Forestry (MtCO2e),Total GHG Emissions Including Land-Use Change and Forestry (MtCO?e?),Total CO2 (excluding Land-Use Change and Forestry) (MtCO2),Total CH4 (MtCO2e),Total N2O (MtCO2e),Total F-Gas (MtCO2e),Total CO2 (including Land-Use Change and Forestry) (MtCO2),Total CH4 (including Land-Use Change and Forestry) (MtCO2e),Total N2O (including Land-Use Change and Forestry) (MtCO2e),Energy (MtCO2e),Industrial Processes (MtCO2e),Agriculture (MtCO2e),Waste (MtCO2e),Land-Use Change and Forestry (MtCO2),Bunker Fuels (MtCO2),Electricity/Heat (MtCO2),Manufacturing/Construction (MtCO2),Transportation (MtCO2),Other Fuel Combustion (MtCO2e),Fugitive Emissions (MtCO2e)
Luxembourg,2011,11.8822125,11.8858525,10.9796,0.458,0.3495,0.0952,10.98324,0.457968336,0.349468435,10.5987,0.6495,0.5584,0.0657,0.0036,1.19,1.1,0.96,6.88,1.6088,0.0499
Luxembourg,2012,11.17057367,11.17421367,10.22,0.4528,0.3968,0.101,10.22364,0.452791745,0.396766472,10.3995,,0.5991,0.0663,0.0036,1.1,1.12,0.93,6.57,1.729,0.0504
"Macedonia, FYR",1990,10.15439807,10.15439807,8.9099,,,0.0144,,,,8.8042,0.5739,,0.7863,,0.02,5.53,1.6,0.76,0.7632,0.151
"Macedonia, FYR",1991,9.883526651,9.883526651,8.6379,,,0.0203,,,,8.5543,0.5445,,0.7848,,0.02,5.57,1.39,0.78,0.6627,0.1515
"Macedonia, FYR",1992,11.29377946,11.30169946,8.4765,2.0308,0.7602,0.0263,8.47648,2.035756429,0.763155241,8.5143,0.4256,1.5706,0.7832,0.0079,0.02,5.57,1.34,0.78,0.6723,0.152
"Macedonia, FYR",1993,11.58587303,10.84956303,8.7592,2.0422,0.7523,0.0323,8.014932,2.047106841,0.755268577,8.8144,0.4109,1.5789,0.7817,-0.7363,0.05,5.8,1.1,1.44,0.3219,0.1525
"Macedonia, FYR",1994,11.5462666,10.8135866,8.4718,2.0397,0.9965,0.0382,7.731234,2.044647253,0.999491912,8.5445,0.3962,1.8254,0.7802,-0.7327,0.06,5.82,0.88,0.93,0.7614,0.1531
"Macedonia, FYR",1995,11.44035817,10.71130817,8.4401,2.0374,0.9186,0.0442,7.703184,2.042367665,0.921585248,8.5045,0.4071,1.7501,0.7787,-0.7291,0.09,5.96,0.86,0.87,0.661,0.1536
"Macedonia, FYR",1996,12.99820952,12.26925952,9.9655,2.0391,0.914,0.0796,9.232158,2.041789116,0.915689705,10.0486,0.4231,1.7348,0.7918,-0.729,0.08,6.47,1.15,1.66,0.6095,0.1591
"Macedonia, FYR",1997,11.88532087,11.16017087,8.9092,2.0143,0.8468,0.1151,8.179452,2.017130567,0.848524162,9.0026,0.4574,1.6304,0.8049,-0.7252,0.09,5.96,0.91,1.47,0.4981,0.1646
"Macedonia, FYR",1998,12.64015823,11.91905823,9.7408,1.953,0.7958,0.1505,9.014762,1.956132018,0.797658619,9.8367,0.4697,1.5058,0.818,-0.7211,0.05,6.83,1.22,1.01,0.6066,0.1701
"Macedonia, FYR",1999,11.82784758,11.11020758,9.0101,1.8904,0.7413,0.1859,8.287704,1.893423468,0.743133077,9.0907,0.5297,1.3764,0.8311,-0.7176,0.11,6.15,0.87,1.08,0.8151,0.1756
"Macedonia, FYR",2000,11.54733093,10.85563093,8.7031,1.9174,0.7054,0.2214,7.98433,1.933634919,0.716277534,8.7547,0.5933,1.3551,0.8442,-0.6917,0.09,6.02,1.04,0.98,0.5337,0.1811
"Macedonia, FYR",2001,11.67298224,12.88429224,8.8651,1.8811,0.6417,0.2851,10.075944,1.881389022,0.641825343,8.8979,0.6778,1.2553,0.8521,1.2113,0.07,6.41,0.89,0.95,0.4679,0.18
"Macedonia, FYR",2002,11.14417355,12.36934355,8.3304,1.8539,0.6109,0.3489,9.555618,1.853923124,0.610943153,8.361,0.7256,1.1977,0.8599,1.2252,0.07,5.71,0.86,0.99,0.6221,0.1789
"Macedonia, FYR",2003,11.96605885,13.20555885,9.0811,1.8531,0.6194,0.4126,10.320556,1.853057226,0.619350963,9.0242,0.8687,1.2054,0.8677,1.2395,0.02,6,1.1,0.99,0.7563,0.1779
"Macedonia, FYR",2004,11.83054816,13.08437816,8.8037,1.88,0.6705,0.4763,10.057558,1.879951329,0.670538773,8.7573,0.9239,1.2838,0.8755,1.2538,0.02,5.85,0.92,1.01,0.8005,0.1768
"Macedonia, FYR",2005,12.26144147,13.52959147,9.2233,1.8391,0.6589,0.5401,10.491494,1.839145431,0.658886583,9.0905,1.056,1.2316,0.8834,1.2682,0.02,6.01,1.13,1.02,0.7547,0.1757
"Macedonia, FYR",2006,12.38876687,12.36468687,9.2417,1.8597,0.6543,0.6331,9.217584,1.859691664,0.654265393,9.0841,1.1659,1.2424,0.8964,-0.0241,0.01,5.97,1.25,1.02,0.6755,0.1686
"Macedonia, FYR",2007,12.86873428,12.91590428,9.6927,1.8288,0.621,0.7262,9.678206,1.867017896,0.644454203,9.5277,1.2684,1.1731,0.9095,0.0472,0.02,6.1,1.46,1.17,0.6363,0.1614
"Macedonia, FYR",2008,12.71682369,12.71818369,9.468,1.8236,0.6059,0.8193,9.46319,1.827894129,0.607793014,9.3013,1.3453,1.1476,0.9226,0.0014,0.02,6.11,1.3,1.19,0.5471,0.1543
"Macedonia, FYR",2009,12.1574451,12.1622551,8.8543,1.7949,0.5958,0.9124,8.859146,1.794880362,0.595841824,8.6849,1.4331,1.1037,0.9357,0.0048,0.01,5.87,0.82,1.28,0.5678,0.1471
"Macedonia, FYR",2010,12.0688725,12.0833125,8.6304,1.8256,0.6074,1.0055,8.644808,1.825596595,0.607440634,8.4986,1.4807,1.1409,0.9488,0.0144,0.02,5.21,1.24,1.34,0.5686,0.1399
"Macedonia, FYR",2011,13.31689433,13.34337433,9.7573,1.8475,0.6041,1.108,9.781382,1.849120359,0.60489324,9.5747,1.6603,1.1509,0.951,0.0265,0.01,6.07,1.46,1.41,0.4918,0.1429
"Macedonia, FYR",2012,12.28410016,12.33584016,8.69,1.8118,0.5718,1.2105,8.72369,1.823094124,0.578555847,8.9809,,1.0743,0.9532,0.0517,0.01,5.56,1.41,1.38,0.485,0.1459
Madagascar,1990,23.20902,60.9403,0.9856,13.8907,8.3327,0,38.159956,14.29561416,8.484739838,,0.0293,21.317,0.3126,37.7313,,,,,,0
Madagascar,1991,23.28765445,58.92806445,1.0699,13.8659,8.3515,0.0003,36.153358,14.27090816,8.503462324,,0.0297,21.2565,0.3228,35.6404,,,,,,0
Madagascar,1992,23.5001789,59.0992489,1.0442,14.0661,8.3892,0.0007,36.08637,14.47102216,8.54117481,,0.03,21.4398,0.333,35.5991,,,,,,0
Madagascar,1993,23.85237935,59.41011935,1.0699,14.3373,8.4442,0.001,36.070678,14.74222616,8.596177296,,0.0303,21.7114,0.3432,35.5577,,,,,,0
Madagascar,1994,23.8477138,59.3641138,1.319,14.0771,8.4502,0.0014,36.2785,14.48209016,8.602149782,,0.0197,21.4027,0.3534,35.5164,,,,,,0
Madagascar,1995,24.00826825,59.48332825,1.3117,14.1907,8.5041,0.0017,36.229832,14.59565417,8.656122268,,0.02,21.5157,0.3636,35.4751,,,,,,0
Madagascar,1996,24.23156786,59.98786786,1.4106,14.2371,8.5805,0.0034,36.30762,14.85389217,8.822972823,,0.0254,21.5935,0.3753,35.7563,,,,,,0.0005
Madagascar,1997,24.27813547,59.66338547,1.7001,14.2431,8.33,0.005,36.486426,14.67473017,8.497213377,,0.0233,21.304,0.387,35.3853,,,,,,0.001
Madagascar,1998,24.98085109,60.58851109,1.7404,14.6347,8.599,0.0067,36.57855,15.19021818,8.813083932,,0.0286,21.9199,0.3987,35.6077,,,,,,0.0016
Madagascar,1999,24.7629927,60.3216327,1.9236,14.5103,8.3208,0.0083,36.66275,15.09756618,8.553014486,,0.0303,21.4722,0.4103,35.5586,,,,,,0.0021
Madagascar,2000,24.16408432,58.94221432,1.8686,14.3384,7.9471,0.0099,36.44614,14.48790418,7.99822504,,0.0356,20.8817,0.422,34.7781,,,,,,0.0026
Madagascar,2001,22.86484525,46.98557525,1.7367,13.5223,7.593,0.0129,25.349116,13.90328655,7.720304642,,0.0385,19.7058,0.4356,24.1207,,,,,,0.0027
Madagascar,2002,20.71511219,44.28566219,1.2348,12.6419,6.8227,0.0158,24.596458,12.79803893,6.875364244,,0.0304,18.0495,0.4493,23.5706,,,,,,0.0028
Madagascar,2003,23.29170513,47.12837513,1.7001,13.5602,8.0127,0.0187,25.160146,13.8355213,8.113993846,,0.1176,20.1522,0.4629,23.8367,,,,,,0.0029
Madagascar,2004,21.77242607,45.67125607,1.8064,12.9179,7.0266,0.0216,25.449212,13.11573367,7.084673449,,0.1059,18.5182,0.4765,23.8988,,,,,,0.0031
Madagascar,2005,24.98870901,49.42877901,1.7404,14.5417,8.6821,0.0246,25.55351,15.00420604,8.846503051,,0.0978,21.7918,0.4901,24.4401,,,,,,0.0032
Madagascar,2006,23.97509911,54.55893911,1.6818,14.1894,8.0761,0.0278,31.835106,14.50720427,8.18879946,,0.1011,20.799,0.506,30.5838,,,,,,0.0025
Madagascar,2007,25.32511321,56.09480321,1.81,14.7568,8.7272,0.0311,31.952656,15.21116249,8.899885869,,0.1667,21.9828,0.5219,30.7697,,,,,,0.0019
Madagascar,2008,24.55315932,54.79827932,1.9859,14.3909,8.142,0.0344,31.974398,14.57892072,8.210592279,,0.2139,20.9971,0.5378,30.2451,,,,,,0.0013
Madagascar,2009,26.03001342,56.82649342,1.8943,15.6263,8.4718,0.0376,32.171098,16.01283894,8.604928688,,0.2318,22.5276,0.5537,30.7965,,,,,,0.0006
Madagascar,2010,26.30959553,57.34088553,2.0848,15.8275,8.3564,0.0409,32.180516,16.49457717,8.624875097,,0.2498,22.5788,0.5696,31.0313,,,,,,0
Madagascar,2011,26.35810885,57.44855885,2.4476,15.4091,8.4564,0.045,32.587152,16.08916393,8.72720107,,0.2539,22.2289,0.5877,31.0905,,,,,,0
Madagascar,2012,27.09288417,57.65325417,2.8857,15.7404,8.4176,0.0492,32.92297,16.1169407,8.564157043,,,22.4898,0.6057,30.5604,,,,,,0
Malawi,1990,8.985723909,16.12949391,0.6119,6.9168,1.457,0,7.509288,7.09255,1.527655909,,0.1321,2.1047,0.1607,7.1438,,,,,,0.0172
Malawi,1991,8.599527175,14.58708717,0.6595,6.3654,1.5746,0,6.40071,6.541137292,1.645202059,,0.1431,2.2139,0.1615,5.9876,,,,,,0.0173
Malawi,1992,8.056908441,14.04857844,0.6595,5.8152,1.5821,0.0001,6.40482,5.990934583,1.652748208,,0.1395,2.2143,0.1624,5.9917,,,,,,0.0175
Malawi,1993,7.588645707,13.58443571,0.6925,5.2827,1.6133,0.0001,6.441906,5.458461875,1.683944358,,0.1468,2.2561,0.1632,5.9958,,,,,,0.0176
Malawi,1994,6.655664973,12.65556497,0.7181,4.6617,1.2757,0.0002,6.471664,4.837399167,1.346340508,,0.1469,1.8404,0.164,5.9999,,,,,,0.0177
Malawi,1995,6.318434239,12.32244424,0.7255,4.1323,1.4605,0.0002,6.483112,4.308036459,1.531106657,,0.1542,2.0389,0.1648,6.004,,,,,,0.0178
Malawi,1996,6.375126507,12.56137651,0.7108,4.0944,1.5696,0.0004,6.482106,4.388156688,1.690730133,,0.1288,2.1677,0.1706,6.1863,,,,,,0.0188
Malawi,1997,6.350346775,12.30320678,0.7584,3.9958,1.5955,0.0006,6.536128,4.122496918,1.644003608,,0.1729,2.1527,0.1764,5.9529,,,,,,0.0197
Malawi,1998,6.506207044,12.51196704,0.8244,4.0206,1.6604,0.0008,6.60716,4.180747148,1.723287083,,0.1511,2.3,0.1822,6.0058,,,,,,0.0206
Malawi,1999,6.571963312,12.53644331,0.9966,3.9296,1.6448,0.001,6.760318,4.072987378,1.702180558,,0.177,2.251,0.188,5.9645,,,,,,0.0216
Malawi,2000,6.57110558,12.46839558,0.9087,3.9216,1.7396,0.0012,6.723212,3.985187607,1.758824033,,0.1625,2.3955,0.1938,5.8973,,,,,,0.0225
Malawi,2001,6.35347057,12.91920057,0.9013,3.8702,1.5804,0.0015,7.391924,3.925631848,1.600133994,,0.1775,2.207,0.1992,6.5657,,,,,,0.0206
Malawi,2002,6.57042356,13.15149356,0.883,3.8395,1.8461,0.0019,7.380274,3.901746088,1.867613956,,0.1412,2.464,0.2047,6.5811,,,,,,0.0187
Malawi,2003,6.902056549,13.82607655,0.9563,3.9171,2.0264,0.0022,7.501124,4.188310328,2.134423918,,0.1672,2.744,0.2101,6.924,,,,,,0.0168
Malawi,2004,6.880709539,13.48146954,0.9746,3.8448,2.0587,0.0026,7.470294,3.922814568,2.08579388,,0.1456,2.7261,0.2156,6.6008,,,,,,0.0149
Malawi,2005,6.872208529,13.87286853,0.916,3.8652,2.0881,0.0029,7.38826,4.237608809,2.244093842,,0.1716,2.7979,0.221,7.0007,,,,,,0.013
Malawi,2006,7.187358791,13.00602879,0.9563,3.9394,2.2884,0.0033,6.686264,4.00409578,2.312369169,,0.183,3.0072,0.2274,5.8187,,,,,,0.0134
Malawi,2007,7.557871052,13.44756105,0.9526,4.1029,2.4986,0.0037,6.68021,4.21845275,2.545194496,,0.1797,3.3158,0.2338,5.8897,,,,,,0.0138
Malawi,2008,8.173799314,14.21468931,1.1468,4.2893,2.7336,0.0041,6.898222,4.494619721,2.817759822,,0.2021,3.6719,0.2402,6.0409,,,,,,0.0142
Malawi,2009,8.155275576,14.02012558,1.0552,4.3954,2.7002,0.0045,6.790972,4.487786692,2.736885149,,0.2061,3.6794,0.2466,5.8649,,,,,,0.0147
Malawi,2010,8.951343838,15.23188384,1.2128,4.6187,3.115,0.0049,6.963314,4.991183663,3.272510476,,0.1846,4.2523,0.253,6.2805,,,,,,0.0151
Malawi,2011,9.094403836,15.13677384,1.2055,4.7236,3.1599,0.0055,6.990166,4.907715272,3.233423682,,0.1925,4.3537,0.2604,6.0424,,,,,,0.0153
Malawi,2012,10.35888583,16.58889583,1.9103,4.8924,3.5502,0.0061,7.67736,5.21843688,3.687036889,,,4.8643,0.2679,6.23,,,,,,0.0154
Malaysia,1990,104.019905,-139.273965,56.6792,39.7709,7.5171,0.0528,-187.31085,40.29028079,7.693808625,65.3547,2.984,11.2359,24.4553,-243.2939,2.17,18.84,15.51,14.04,3.1348,13.8299
Malaysia,1991,113.8339567,-127.2336033,65.0716,41.068,7.6129,0.0814,-176.692058,41.58741762,7.789630471,73.625,3.793,11.3808,25.0451,-241.0676,2.4,26.29,17.59,15.1,3.5646,11.0804
Malaysia,1992,121.8146864,-117.0265636,71.47,42.3018,7.9328,0.11,-168.067388,42.82127445,8.109532316,80.2136,4.2796,11.6865,25.6349,-238.8413,2.51,25.93,19.24,16.13,4.5744,14.3392
Malaysia,1993,127.1337381,-109.4812019,75.3821,43.5857,8.0272,0.1386,-161.928926,44.10515128,8.203944161,84.5715,4.5208,11.8167,26.2247,-236.6149,2.8,29.6,22,16.74,3.9742,12.2573
Malaysia,1994,133.6222038,-100.7664262,80.5464,44.9093,7.9992,0.1672,-154.53835,45.4287581,8.175936007,89.8298,5.1136,11.8643,26.8145,-234.3886,3.7,31.25,22.04,18.48,5.214,12.8458
Malaysia,1995,144.9820114,-87.18029855,90.6784,46.0314,8.0763,0.1959,-142.179992,46.55086493,8.252977852,100.218,5.5343,11.8154,27.4043,-232.1623,3.97,34.62,27.03,19.58,5.5538,13.4342
Malaysia,1996,155.221194,-75.119206,99.5119,47.4747,7.8957,0.3389,-131.257124,47.80043865,7.99858705,109.1145,6.4908,11.6207,28.0152,-230.3404,4.56,38.11,27.51,22.36,6.9572,14.1773
Malaysia,1997,164.7580645,-62.99314545,106.8531,48.9371,8.4859,0.482,-121.536788,49.41731237,8.644366248,117.1111,6.795,12.2159,28.6261,-227.7512,4.81,41.79,28.48,25.8,6.1206,14.9204
Malaysia,1998,165.2880831,-53.6081569,105.3209,50.3282,9.014,0.625,-118.642914,54.01145608,10.39829545,117.5676,5.8059,12.6776,29.237,-218.8962,6.23,44.62,27.57,23.93,5.7841,15.6635
Malaysia,1999,174.5570576,-49.26686235,113.4643,51.6763,8.6484,0.7681,-110.689464,51.9298798,8.724664643,126.7041,5.8024,12.2026,29.8479,-223.8239,5.54,48.41,26.58,29.25,6.0575,16.4066
Malaysia,2000,186.1068342,-35.4870658,123.4548,53.1242,8.6166,0.9111,-98.479122,53.38458351,8.696363841,136.8607,6.616,12.1614,30.4588,-221.5939,5.36,52.41,30.13,30.94,6.2309,17.1498
Malaysia,2001,194.0280382,377.8212982,130.0683,54.069,8.6505,1.2402,313.75786,54.14908267,8.674108721,142.6954,8.1286,12.1302,31.0639,183.7933,5.71,54.55,30.9,33.56,6.1792,17.5062
Malaysia,2002,205.2252802,389.1952802,139.1396,55.0768,9.4394,1.5694,322.57627,55.48519182,9.5644436,151.915,8.7142,12.9171,31.669,183.97,5.58,57.32,33.1,34.38,6.5975,20.5175
Malaysia,2003,214.4773922,397.2068822,147.0777,56.0602,9.4409,1.8985,329.40457,56.36139097,9.54240848,158.8206,10.4906,12.8921,32.2741,182.7295,5.72,60.63,33.96,36.63,6.0858,21.5148
Malaysia,2004,229.1720403,411.7445103,159.3215,57.1454,10.4775,2.2277,341.241826,57.64117013,10.63385336,172.2222,10.0466,14.0039,32.8793,182.5725,6.37,67.42,37.39,39.32,6.404,21.6882
Malaysia,2005,240.9693323,422.9866323,169.3193,58.1126,10.9806,2.5568,350.567706,58.69659928,11.16552824,181.5639,11.4567,14.4644,33.4844,182.0173,6.15,74.74,39.08,39.09,6.7923,21.8615
Malaysia,2006,248.9734517,397.0575217,176.6137,58.7437,10.7114,2.9047,324.451668,58.92843617,10.77275607,188.6974,12.072,14.1066,34.0975,148.0841,6.66,79.19,42.97,37.33,7.4913,21.7161
Malaysia,2007,265.6719772,413.4174572,191.3261,59.6344,11.459,3.2525,338.785176,59.85308307,11.5266739,202.9677,12.9585,15.0252,34.7106,147.7455,6.62,85.77,46.73,40.01,9.0702,21.3875
Malaysia,2008,280.7643586,427.7418386,203.9924,60.2984,12.8732,3.6004,350.82053,60.41421996,12.90670172,215.6736,13.3833,16.3838,35.3237,146.9775,6.48,96.65,46.28,42.19,8.5791,21.9744
Malaysia,2009,263.7224601,411.7033801,185.4406,61.0788,13.2548,3.9482,332.585274,61.71579685,13.45405955,197.3363,13.6432,16.8261,35.9369,147.9809,6.45,90.96,34.68,41.35,7.9681,22.3783
Malaysia,2010,278.5912755,425.3217955,199.0959,61.7539,13.4454,4.2961,345.279032,62.16494375,13.58171738,210.9243,14.1449,16.972,36.55,146.7305,7.26,105.25,30.59,42.48,11.287,21.3173
Malaysia,2011,284.5107111,430.3342611,204.4571,62.766,12.418,4.8696,349.991878,62.98850632,12.48428758,216.8478,14.5865,15.8814,37.185,145.8236,8.22,109.74,31.76,43.09,10.4126,21.8452
Malaysia,2012,288.1300759,433.3344159,207.8583,63.8692,10.9595,5.4431,352.8484432,64.0369089,11.00598778,220.8282,15.0312,14.4507,37.82,145.2043,7.67,107.51,37.98,42.94,10.2083,22.1899
Maldives,1990,0.198041823,0.197411823,0.1539,0.0426,0.0015,0,0.153258,,,,0,0,0.0442,-0.0006,,,,,,0
Maldives,1991,0.21817615,0.21754615,0.1722,0.0443,0.0016,0,0.171578,,,,0,0,0.0459,-0.0006,,,,,,0
Maldives,1992,0.300598478,0.299968478,0.2528,0.0461,0.0017,0,0.252186,,,,0,0,0.0477,-0.0006,,,,,,0
Maldives,1993,0.265772805,0.265142805,0.2162,0.0478,0.0017,0.0001,0.215546,,,,0.0001,0,0.0495,-0.0006,,,,,,0
Maldives,1994,0.271251133,0.270621133,0.2198,0.0495,0.0018,0.0001,0.21921,,,,0.0001,0,0.0513,-0.0006,,,,,,0
Maldives,1995,0.328025461,0.327395461,0.2748,0.0513,0.0019,0.0001,0.27417,,,,0.0001,0,0.0531,-0.0006,,,,,,0
Maldives,1996,0.373732343,0.373102343,0.3188,,0.0019,0.0002,0.318138,,,,0.0002,0,0.0548,-0.0006,,,,,,0
Maldives,1997,0.423113226,0.422483226,0.3664,0.0544,0.002,0.0003,0.36577,,,,0.0003,0,0.0564,-0.0006,,,,,,0
Maldives,1998,0.391876109,0.391246109,0.3334,0.0559,0.0021,0.0004,0.332794,,,,0.0004,0,0.058,-0.0006,,,,,,0
Maldives,1999,0.525518991,0.524888991,0.4653,0.0575,0.0022,0.0005,0.464698,,,,0.0005,0,0.0597,-0.0006,,,,,,0
Maldives,2000,0.560233874,0.559603874,0.4983,0.059,0.0023,0.0006,0.497674,,,,0.0006,0,0.0613,-0.0006,,,,,,0
Maldives,2001,0.638856223,0.640636223,0.5752,0.0604,0.0023,0.0008,0.577028,,,,0.0008,0,0.0628,0.0018,,,,,,0
Maldives,2002,0.754178572,0.755958572,0.6888,0.0619,0.0025,0.001,0.690612,,,,0.001,0.0001,0.0643,0.0018,,,,,,0
Maldives,2003,0.664276921,0.666056921,0.5972,0.0633,0.0025,0.0012,0.599012,,,,0.0012,0.0001,0.0657,0.0018,,,,,,0
Maldives,2004,0.84554127,0.84732127,0.7768,0.0647,0.0027,0.0014,0.778548,,,,0.0014,0.0001,0.0672,0.0018,,,,,,0
Maldives,2005,0.77036562,0.77214562,0.6998,0.0661,0.0028,0.0016,0.701604,,,,0.0016,0.0002,0.0687,0.0018,,,,,,0
Maldives,2006,0.960414758,0.962464758,0.8867,0.0685,0.0034,0.0018,0.888738,,,,0.0018,0.0008,0.0711,0.0021,,,,,,0
Maldives,2007,0.993241896,0.995291896,0.916,0.0708,0.0044,0.002,0.91805,,,,0.002,0.0017,0.0736,0.0021,,,,,,0
Maldives,2008,1.086237035,1.088287035,1.0076,0.0731,0.0033,0.0022,1.00965,,,,0.0022,0.0004,0.076,0.0021,,,,,,0
Maldives,2009,1.147996173,1.150046173,1.0662,0.0755,0.0039,0.0024,1.068274,,,,0.0024,0.0009,0.0784,0.0021,,,,,,0
Maldives,2010,1.157869311,1.159919311,1.0736,0.0778,0.0039,0.0026,1.075602,,,,0.0026,0.0008,0.0808,0.0021,,,,,,0
Maldives,2011,1.188224122,1.190274122,1.1029,0.0777,0.0039,0.0037,1.104914,,,,0.0037,0.0009,0.0807,0.0021,,,,,,0
Maldives,2012,1.209172932,1.211222932,1.1227,0.0776,0.004,0.0048,1.12477,,,,,0.001,0.0807,0.0021,,,,,,0
Mali,1990,15.36386863,23.88138863,0.4214,7.8818,7.0607,0,7.39847,8.955843492,7.527065136,,0.011,14.7402,0.1854,8.5175,,,,,,0
Mali,1991,15.32103037,23.40272037,0.436,7.8535,7.0313,0.0002,6.977306,8.927585135,7.497675383,,0.0111,14.6767,0.1899,8.0817,,,,,,0
Mali,1992,15.35740412,23.43910412,0.4433,7.8644,7.0493,0.0003,6.984644,8.938486779,7.515665631,,0.0113,14.6997,0.1944,8.0817,,,,,,0
Mali,1993,15.55061187,23.63233187,0.4543,7.9609,7.1349,0.0005,6.995646,9.034938423,7.601275878,,0.0115,14.8759,0.1989,8.0817,,,,,,0
Mali,1994,15.76664562,23.84837562,0.4617,8.1074,7.197,0.0006,7.002984,9.181420066,7.663346125,,0.0079,15.0785,0.2033,8.0817,,,,,,0
Mali,1995,16.06714936,24.14888936,0.469,8.3056,7.2918,0.0008,7.010322,9.37963171,7.758156372,,0.0081,15.3657,0.2078,8.0817,,,,,,0
Mali,1996,15.76649427,23.57652427,0.4873,8.2331,7.0445,0.0015,7.028652,9.117757674,7.428595582,,0.0089,15.0404,0.2138,7.81,,,,,,0
Mali,1997,16.00041917,24.24820917,0.524,8.3283,7.1459,0.0023,7.065302,9.518153637,7.662464792,,0.0169,15.2314,0.2197,8.2478,,,,,,0
Mali,1998,17.13888407,28.00664407,0.7621,8.7904,7.5833,0.003,7.303472,11.8070296,8.893094002,,0.003,16.1254,0.2256,10.8678,,,,,,0
Mali,1999,18.35511498,28.80943498,0.7951,9.361,8.1952,0.0038,7.336458,12.08934556,9.379813212,,0.0038,17.3023,0.2316,10.4543,,,,,,0
Mali,2000,18.81162788,27.48342788,0.8207,9.67,8.3164,0.0046,7.362116,11.15544153,8.961302421,,0.0046,17.7269,0.2375,8.6718,,,,,,0
Mali,2001,20.6286808,28.7304608,0.8281,10.6755,9.1192,0.0059,7.369194,11.76370984,9.591631028,,0.0059,19.5277,0.2452,8.1018,,,,,,0
Mali,2002,19.77511572,27.96537572,0.8464,10.3533,8.5681,0.0073,7.387624,11.50314815,9.067309635,,0.0073,18.6469,0.2529,8.1903,,,,,,0
Mali,2003,20.23103665,27.60123665,0.8427,10.6962,8.6835,0.0086,7.38407,11.27410646,8.934408242,,0.0086,19.0975,0.2605,7.3702,,,,,,0
Mali,2004,23.96883757,31.57213757,0.8757,12.0382,11.045,0.01,7.417166,12.77855477,11.36641685,,0.01,22.7934,0.2682,7.6033,,,,,,0
Mali,2005,22.86146649,31.01077649,0.8977,11.7857,10.1667,0.0114,7.43926,12.90670308,10.65345545,,0.0114,21.6551,0.2759,8.1493,,,,,,0
Mali,2006,23.73551338,31.36350338,0.9416,12.1638,10.6171,0.0129,7.483118,12.92142829,10.94607435,,0.0129,22.4757,0.2835,7.628,,,,,,0
Mali,2007,24.44192426,31.95509426,1.0076,12.645,10.7749,0.0144,7.54899,13.32259349,11.06910325,,0.0144,23.1066,0.291,7.5132,,,,,,0
Mali,2008,26.47816114,34.15210114,1.0699,13.7506,11.6418,0.0159,7.611188,14.54030869,11.98467215,,0.0159,25.071,0.2986,7.6739,,,,,,0
Mali,2009,26.17192403,33.51825403,1.1468,14.002,11.0056,0.0175,7.688042,14.56339389,11.24936104,,0.0175,24.6783,0.3061,7.3463,,,,,,0
Mali,2010,27.56870891,34.79856891,1.2348,14.3644,11.9506,0.019,7.775888,14.84462909,12.15907994,,0.019,25.9776,0.3137,7.2299,,,,,,0
Mali,2011,28.61640115,35.99238115,1.2494,15.0862,12.2595,0.0213,7.790454,15.66839644,12.51222611,,0.0213,26.9993,0.3224,7.376,,,,,,0
Mali,2012,28.08608339,35.24124339,0.7739,15.0034,12.2851,0.0236,7.31487,15.43166378,12.47107228,,,26.9331,0.3312,7.1552,,,,,,0
Malta,1990,2.538925867,2.538925867,2.29,0.197,0.0519,0,2.29,0.196993571,0.051932295,2.2985,0.0025,0.124,0.114,0,0.3,1.75,0,0.45,0.0985,0
Malta,1991,2.441670664,2.441670664,2.18,0.2063,0.0529,0.0024,2.18,0.206329031,0.052935105,2.1787,0.0049,0.1268,0.1213,0,0.36,1.58,0,0.5,0.0987,0
Malta,1992,2.416225462,2.416225462,2.14,0.2145,0.0569,0.0048,2.14,0.214524491,0.056887915,2.1488,0.0073,0.1315,0.1286,0,0.39,1.52,0,0.52,0.1088,0
Malta,1993,3.054320259,3.054320259,2.77,0.2212,0.0559,0.0072,2.77,0.221239951,0.055860725,2.779,0.0097,0.1297,0.1359,0,0.33,2.08,0,0.59,0.109,0
Malta,1994,2.772245057,2.772245057,2.48,0.2268,0.0558,0.0096,2.48,0.226815411,0.055803535,2.4892,0.0121,0.1277,0.1432,0,0.33,1.79,0,0.59,0.1092,0
Malta,1995,2.644039854,2.644039854,2.35,0.2275,0.0545,0.012,2.35,0.227500871,0.054506345,2.3594,0.0145,0.1196,0.1505,0,0.36,1.56,0,0.68,0.1194,0
Malta,1996,2.605571669,2.605571669,2.3,0.2296,0.054,0.022,2.3,0.229640802,0.053956578,2.3094,0.0246,0.1173,0.1544,0,0.26,1.61,0,0.54,0.1594,0
Malta,1997,2.762953483,2.762953483,2.44,0.2362,0.0548,0.0319,2.44,0.236220734,0.054816812,2.4594,0.0346,0.1207,0.1582,0,0.62,1.58,0,0.74,0.1394,0
